action_times,actions,button_pressed,correct,env,path,pr_freq,prs,pseudo_rewards,questions,responses,returns,rewards,rt,score,stars,stimulus,time_elapsed,trial,trial_id,trial_index,trial_type,view_history,worker_id,assignment_id,pid
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,6886,,,,20234,,,,survey-multi-choice,,A3U2UNSYDPS933,32M8BPYGATMICHLCTYW00DPV4ZVIGT,59
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,15891,,,,173977,,,,survey-multi-choice,,A3U5CRG5S8I800,338JKRMM26ZH6VXP1GM54FDD6QAHAS,60
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,27588,,,,125495,,,,survey-multi-choice,,A3UEJQ4EJB9DBD,3S3AMIZX3U5ONUPLZYZ6JPO3E12CDG,61
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,26814,,,,125290,,,,survey-multi-choice,,A4R9YHKM1MZDO,34X6J5FLPTY5KHZWECMC6S8XN00JQ6,62
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,18793,,,,162278,,,,survey-multi-choice,,A7O82NXM2PI12,3HHRAGRYX85DTT97DN3VSTZUCU69OT,63
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,17834,,,,126776,,,,survey-multi-choice,,A8MTR8ZH4OBNP,3U8YCDAGXPGYIBYAS4C6ONT1OSO0QC,64
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,3612,,,,143297,,,,survey-multi-choice,,A8MTR8ZH4OBNP,3U8YCDAGXPGYIBYAS4C6ONT1OSO0QC,64
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,20546,,,,144740,,,,survey-multi-choice,,A8SD5DJ3KBLLR,3ON104KXQKWK1WCXNEYESF10T4R4W4,65
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You will receive $70 for visiting that location""]",,,15552,,,,71669,,,,survey-multi-choice,,A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,"[False, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You will receive $70 for visiting that location""]",,,8836,,,,103293,,,,survey-multi-choice,,A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,5919,,,,183486,,,,survey-multi-choice,,A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,"[False, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,3462,,,,196141,,,,survey-multi-choice,,A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,3214,,,,214709,,,,survey-multi-choice,,A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,2490,,,,224840,,,,survey-multi-choice,,A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,24022,,,,136743,,,,survey-multi-choice,,A9O273N0X06JS,3U84XHCDICDOVRH2Y1ILRJVIA6V4ZU,67
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,26423,,,,109612,,,,survey-multi-choice,,AASW4EHSSOG40,3ERMJ6L4DYSLF702LAQYMTJJM437M0,68
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,6806,,,,132054,,,,survey-multi-choice,,AASW4EHSSOG40,3ERMJ6L4DYSLF702LAQYMTJJM437M0,68
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,12140,,,,427181,,,,survey-multi-choice,,AB66CTVQ90RCV,3D4CH1LGEATP1GS9P4QNNKQSL8F9G6,69
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,9023,,,,468075,,,,survey-multi-choice,,AB66CTVQ90RCV,3D4CH1LGEATP1GS9P4QNNKQSL8F9G6,69
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,27803,,,,93066,,,,survey-multi-choice,,ACN0C9HPYDTED,3W8CV64QJ2Z31CNK9A858K2T08S9H5,70
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,14634,,,,102444,,,,survey-multi-choice,,ACNID00UIEL1T,3QY7M81QH7MQPJ0Z0YDI7GRFXZ87KV,71
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,24481,,,,136800,,,,survey-multi-choice,,ACNID00UIEL1T,3QY7M81QH7MQPJ0Z0YDI7GRFXZ87KV,71
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,7233,,,,45520,,,,survey-multi-choice,,AEF74ZYJTTEIA,3X3OR7WPZZ0593N0V3HP0G0PXJLL81,72
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,10656,,,,91285,,,,survey-multi-choice,,AEI5USUUPBU2G,3X73LLYYQ1EOQEREAKRAQLXD5YYHN3,73
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,53141,,,,174280,,,,survey-multi-choice,,AEJMW2LLLCVFI,3ITXP059PWJHXXE96GBH1SNY5OLJSV,74
,,,"[False, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,20149,,,,211177,,,,survey-multi-choice,,AERKFVXFXBVIW,3F1567XTNW5GE5MNS0VZHYUURVO9Q1,75
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,11846,,,,259093,,,,survey-multi-choice,,AERKFVXFXBVIW,3F1567XTNW5GE5MNS0VZHYUURVO9Q1,75
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,42480,,,,222531,,,,survey-multi-choice,,AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,11022,,,,59151,,,,survey-multi-choice,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,12781,,,,60520,,,,survey-multi-choice,,AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,7520,,,,110007,,,,survey-multi-choice,,AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,18484,,,,153888,,,,survey-multi-choice,,AK3H5QRAROFGP,3GGAI1SQEVYRROVYCRY92FBXNGJCMP,79
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,33110,,,,129159,,,,survey-multi-choice,,AMG9Y1YLBTKIV,32VNZTT0A74FT0VBOKO85GTJ1PC4R1,80
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,12511,,,,178025,,,,survey-multi-choice,,AMG9Y1YLBTKIV,32VNZTT0A74FT0VBOKO85GTJ1PC4R1,80
,,,"[True, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 in the entire round if you visit that location""]",,,20648,,,,81178,,,,survey-multi-choice,,AN098C29EGJ6,3ERMJ6L4DYSLF702LAQYMTJJM43M7F,81
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,18833,,,,131652,,,,survey-multi-choice,,AN098C29EGJ6,3ERMJ6L4DYSLF702LAQYMTJJM43M7F,81
,,,"[False, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You can earn a maximum of $7 after visiting that location""]",,,20490,,,,96765,,,,survey-multi-choice,,ANJJYKB47APL5,3X73LLYYQ1EOQEREAKRAQLXD5Y2NHD,82
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,14652,,,,154991,,,,survey-multi-choice,,ANJJYKB47APL5,3X73LLYYQ1EOQEREAKRAQLXD5Y2NHD,82
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,23997,,,,173845,,,,survey-multi-choice,,APITQRRX2PADB,3E4GGUZ1T8RJ3I3TUMWNBPA7MJM2KA,83
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,37219,,,,139026,,,,survey-multi-choice,,APR6H3HAOE9OU,3QJOXOW4XJR6OMFC8I44S3B08R7EMT,84
,,,"[False, False]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Both profit and stars"",""You will receive $70 for visiting that location""]",,,14342,,,,88107,,,,survey-multi-choice,,AQHMXM5LLEP2N,3A7Y0R2P2OOPTE080QH4004QK3NJX3,85
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,8670,,,,145555,,,,survey-multi-choice,,AQHMXM5LLEP2N,3A7Y0R2P2OOPTE080QH4004QK3NJX3,85
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,9203,,,,63022,,,,survey-multi-choice,,ARM2CBQGJCQ5Z,3ZOTGHDK5IBVY856MT3M9O4K4JOSOI,86
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,11738,,,,88331,,,,survey-multi-choice,,AX9YM2QJIGYE,3PB5A5BD0V6LNX4GA7S39OZMQJL7GO,87
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,29874,,,,192763,,,,survey-multi-choice,,AXLMOFXKXSU0B,358UUM7WRZ3CCNDUQIMF8SDTSR27RO,88
,,,"[True, True]",,,,,,"[""What will your bonus be based on?"",""What does it mean for a location to have 7 stars on it?""]","[""Profit"",""You can earn a maximum of $7 after visiting that location""]",,,11368,,,,63618,,,,survey-multi-choice,,AYYBMS4XQJ9AP,3YMU66OBIN8IGMASNGEF01OG4LNHG4,89
